text,language
"Pada sore hari, Kantor Perdana Menteri membenarkan Mahathir telah mengirim surat pengunduran dirinya ke Agong.",Indonesian
"Ia juga menjadi warga terhormat dari kota Zwickau dan namanya menjadi sebuah jalan di Zwickau dan Winningen, tempat kelahirannya.",Indonesian
Komandan ini telah aktif sejak itu.,Indonesian
"Setelah mengambil alih lintas Tegal-Balapulang, SCS mengubah jalur kereta api menjadi jalur trem.",Indonesian
Jurnalisme Masa Kini.,Indonesian
Dia dianugerahi gelar kebangsawanan atas jasa-jasanya pada tahun 1912 dan tetap di jabatannya sampai tahun 1931.,Indonesian
"Kelak, asidosis metabolik akan menyebabkan hiperventilasi, namun sebelumnya pernapasan akan cenderung cepat dan dangkal.",Indonesian
"Pada Maret tahun itu, ia dinyatakan akan mengulangi perannya dalam The Princess Diaries 3; proyek ini dibatalkan setelah kematian sutradara Garry Marshall.",Indonesian
"Pada minggu kedua, album mini ini jatuh menjadi peringkat ke-40.",Indonesian
"?evap?i?i Serbia dibuat dari sapi, lamb ataupun mutton (domba) atau babi ataupun campuran.",Indonesian
Sejarah perkembangan masayarakat sipil sebenarnya berasal dari sejarah masyarakat Barat.,Indonesian
Diari Akademi Fantasia bersiaran setiap hari yang memaparkan aktivitas pelajar di Akademi.,Indonesian
"Napoli berkali-kali mengalami perubahan dalam sejarah keberadaannya, yang terakhir terjadi pada tahun 2004.",Indonesian
Jenis minuman Apfelschorle produk Perusahaan Gerolsteiner dan Bizzl merupakan merk minuman Apfelschorle yang cukup terkenal di Jerman.,Indonesian
Hima berjangka waktu dapat berubah menjadi permanen jika pemimpin suka.,Indonesian
Dari nama demang dan wilayah kademangan kemudian muncul nama Ndemanggung yang akhirnya berubah menjadi nama Temanggung.,Indonesian
Selain itu dia juga aktif dalam berbagai kajian dan menulis kary sastra dalam bentuk puisi dan cerita pendek yang dipublikasikan di sejumlah surat kabar dan buku antologi puisi.,Indonesian
Di sebelah timur dari istana adalah kompleks Universitas Karlsruhe dan di sebelah barat dari istana terletak Mahkamah Agung Jerman.,Indonesian
"Ia tidak bersaing dengan puisi kontemporer yang masih mengandung unsur dialog keras dengan para pendahulunya, seperti kelahiran kembali mantra pada puisi Sutardji Calzoum Bachri.",Indonesian
Shriya Saran juga ditunjuk sebagai duta merek untuk Pantene Shampoo.,Indonesian
"AltAssets, February 4, 2008 Sebelum pengumpulan dana pertamanya, Roark menghimpun modal berdasarkan basis yang dibutuhkan, menginvestasikan sekitar $150 juta di tujuh perusahaan dari 2001 sampai 2005.",Indonesian
Radom ialah tempat sekitar 20 sekolah pendidikan tinggi.,Indonesian
Praktik ini adalah sesuatu yang tidak dilakukan pada lagu kebangsaan lainnya.,Indonesian
"Dalam Felpham ia mengalami wawasan rohani yang mendalam yang mempersiapkan dirinya untuk pekerjaan matang, epos visioner besar ditulis dan terukir antara sekitar 1804 dan 1820.",Indonesian
"Terutama Alena, gadis yang mengaku paling cantik dan paling populer di sekolah itu yang juga menyukai Andika.",Indonesian
"Friend berusaha untuk menjaga rambut para aktor tetap alami, menggunakan ""kepangan, lok dan lilitan"", dan bila perlu, ekstensi rambut dan rambut palsu.",Indonesian
"Menurut sensus India pada tahun 2001, Mahadula memiliki tingkat melek huruf 76%, melebihi rata-rata nasional 59.5%; dengan 55% lelaki dan 45% perempuan mampu membaca.",Indonesian
"Saat Nahusa dewasa, sang resi memberi tahu asal-usulnya dan takdirnya untuk membunuh Hunda dan menikahi Asokasundari.",Indonesian
Sky merupakan penyiar televisi berbayar terbesar di negara ini dengan 11 juta pelanggan per 2015.,Indonesian
"Pada siang hari banyak orang pergi ke kuil untuk memuja, mereka berharap agar mendapatkan kehidupan yang lebih sehat dan lebih bahagia pada tahun baru.",Indonesian
Sirolimus digunakan untuk mencegah reaksi penolakan transplant.,Indonesian
"Khusus untuk 2 KTHKm (Taruna Tani dan Nuju Makmur) status kawasan masih tetap Hutan Produksi (HP), sehingga tinggal melanjutkan sesuai dengan rencana kelola yang sudah disusun.",Indonesian
"Dia juga mengaku membunuh Mary Hogan.""",Indonesian
Makam Charlemagne berada di altar Katedral yang dihiasi dengan berbagai ukiran Raja dan Paus Leo III.,Indonesian
"Sebelum kesepakatan Yermak dengan keluarga Strogonov, Rusia memandang hamparan Siberia dengan keharusan untuk bertahan, bukan menyerang.",Indonesian
Abdullah bin Haji Ahmad Badawi atau lebih dikenal dengan nama Pak Lah atau Mr. Clean (,Indonesian
SDN Cakung Barat 11 Petang berdiri pada tahun 1983 hingga sekarang.,Indonesian
"Nama Xerografi berasal dari bahasa Yunani, xeros (kering) dan graphos (menulis), karena tidak ada bahan cairan kimia yang dibutuhkan dalam prosesnya, tidak seperti teknik reproduksi sebelumnya seperti teknik cyanotipe.",Indonesian
Beberapa bentuk lilin Paskah (,Indonesian
"Meskipun banyak yang mempercayai dirinya adalah Hitler, tetapi terdapat perbedaan di antara keduanya seperti perbedaan bentuk dahi dan rambut serta bentuk telinga.",Indonesian
Dia dianugerahi MacArthur Fellowship pada 2013.,Indonesian
Partainya bubar setelah itu.,Indonesian
Gao Yan menjadi uring-uringan setelah Yan Fei menjelaskan bahwa kemungkinan Yi Qing Ya-lah yang telah membokongnya.,Indonesian
Rancangan peraturan daerah disampaikan kepada Gubernur bagi organisasi perangkat daerah Kabupaten/Kota dan kepada Menteri bagi organisasi perangkat daerah Provinsi.,Indonesian
"G-Dragon dan Missy Elliott menyanyikan lagu ""Niliria"" untuk pertama kalinya secara langsung saat festival musik KCON 2013 pada 25 Agustus 2013.",Indonesian
Prudius meninggalkan WWE pada tahun 2011.,Indonesian
"Bagian kulit batang mengandung triterpena, turunan asam palmitat dan tanin dengan kandungan sebesar 14%.",Indonesian
"Awalnya, pengguna iPod Touch harus membayar untuk pembaruan perangkat lunak sistem.",Indonesian
"Pada tahun 1938, pada awal krisis ekonomi Jerman, kebangkitan Nazisme dan fasisme di Eropa, Quelle pindah ke Meksiko dan mendapatkan gelar sarjana, master dan doktoral di filsafat di Universitas Otonom Nasional Meksiko.",Indonesian
Kematian Przemys? II sebagai akibat dari usaha penculikan yang gagal adalah masalah kepentingan di antara sejarahwan.,Indonesian
"Manajer produksi Hugh Perceval (Michael Kitchen) memberitahu Colin bahwa tidak ada lowongan pekerjaan, tetapi ia memutuskan untuk menunggu Laurence, yang pernah ia temui di sebuah pesta.",Indonesian
Prabu Rahyang Kancana setelah mangkat dipusarakan di Nusa Larang Situ Lengkong.,Indonesian
"Generasi Era Depresi adalah generasi yang didefenisikan sebagai orang-orang yang lahir sebelum dan setelah perang dunia I dan II, yang mengalami depresi atau stress akibat kondisi yang terjadi pada masa tersebut.",Indonesian
"Karena tak setuju dengan Pasal ke-135, pada tanggal 26 Juni 1921, Spaho benar-benar mengundurkan diri, sementara Karamehmedovi? mengundurkan diri empat hari kemudian.",Indonesian
"Ada 5 lagu dalam album ini, tetapi tidak ada lagu baru.",Indonesian
"Sementara itu, ibu Angulimala berniat turun tangan, yang membuatnya nyaris dibunuh oleh Angulimala.",Indonesian
"Terobosannya datang pada tahun 2014 dengan ""Ginza"" dan single ""6 AM"" yang menampilkan penyanyi Puerto Rico Farruko yang memuncak di nomor 2 di tangga lagu Billboard Hot Latin Songs diikuti dengan ""Ay Vamos"" dan ""Ginza"".",Indonesian
Setiap Tahunnya SMK YAPEK Gombong selalu berbenah di dalam bidang sarana dan prasarana sehingga fasilitas yang ada selalu dalam kondisi baik.,Indonesian
"Dalam musik rock tahun 1970-an, pengartian ""seni"" umumnya dipahami sebagai sesuatu yang ""avant-garde yang naif"" atau ""sok progresif"".",Indonesian
"Mereka manggung di Eropa dan Amerika Serikat, termasuk tampil dalam Moondance Jam di Walker, Minnesota.",Indonesian
"Karena hal tersebut, amoksisilin dikombinasikan dengan asam klavulanat, inhibitor ?-laktamase.",Indonesian
Produksi ini menampilkan empat pertunjukan pada bulan November 2014 di Taiwan.,Indonesian
"Di Jepang, rangkaian ini dioperasikan dengan formasi 10 kereta sebagai berikut.",Indonesian
"Hidangan ikan yang dibakar, muncul secara universal di berbagai belahan dunia.",Indonesian
Peran ITU sangat penting di sini.,Indonesian
Dia mempelajari Al-Qur'an dan penjelasannya serta fiqh menurut Mazhab Syafi'i.,Indonesian
"Kirani menjadi tersadarkan, bahwa ternyata Abi tidak sebaik dan setulus yang ia kira.",Indonesian
Dia berusaha membalaskan dendam kematian Empu Bajil kepada Arya Kamandanu.,Indonesian
Yoritomo tentu saja amat terpukul dan marah.,Indonesian
"Dia sangat mengagumi Haruka dan ingin dia menjadi manajer klub voli, dan pacarnya.",Indonesian
"Namun, ketika Kaisar Romawi Suci dan pangeran-pangeran Jerman menolak, dan saat William III menyeret Belanda dan Inggris ke dalam perang melawan Prancis, Louis XIV akhirnya menghadapi koalisi kuat yang berupaya menghentikan ambisinya.",Indonesian
Pengundian babak 32 dan 16 besar dilakukan pada 16 Desember 2011.,Indonesian
Hari ini ditandai di Inggris oleh upacara lokal dan pengalungan medali untuk para mantan prajurit yang masih hidup.,Indonesian
Produk budaya Minangkabau yang juga menonjol ialah sikap demokratis pada masyarakatnya.,Indonesian
"Melihat ramainya kapal-kapal nelayan bersandar dan juga para pedagang ikan yang melakukan transaksi di TPI Demaan, membuat pemerintah daerah melakukan pembenahan salah satunya adalah dengan merealisasi terwujudnya pasar apung di sekitar TPI.",Indonesian
"Pada 29 Desember 1951 dua kapal perang Thailand, HTMS Prasae II dan HTMS Tachin, tiba di Korea.",Indonesian
"Dengan kembalinya tekanan darah normal, denyut jantung juga kembali normal.",Indonesian
"Sebelum menghembuskan nafas terakhir, Messala berkata kepada Judah bahwa ""lomba belum usai"", dan sebagai tindakan paling akhir yang semata-mata dilandasi kebencian, ia memberi tahu Judah untuk mencari keluarganya di Lembah Orang Kusta.",Indonesian
Dari ketiga kepala kampung tersebut di atas membentuk suatu Desa dengan persatuan kepala kampung dengan nama Desa Kualan Hilir yang diambil dari aliran suangai Kualan.,Indonesian
"Timberlake merilis solo album keduanya, FutureSex/LoveSounds, pada 12 September 2006.",Indonesian
"Pada 16 Desember pada tahun yang sama, pengembangan permainan tersebut mencapai kisaran 70%.",Indonesian
Karena seluruh warga kampung mulai memanggil Udin dengan sebutan Udin BMX.,Indonesian
Perusahaan patungannya memiliki nilai estimasi sebesar $ 600 juta.,Indonesian
Lisa mulai berteman dengan Encup.,Indonesian
Jenis iklim Desa Danakerta adalah iklim tropis dengan suhu rata-rata 27 derajat dengan suhu maksimum 37 derajat.,Indonesian
"Dia menyadari bahwa Rima tidak bersalah dan Arry memang anaknya, dia telah menyia-nyiakan istrinya yang setia dan berhati mulia.",Indonesian
Dari sinilah kisah penyelamatan Alfred dimulai.,Indonesian
"Generasi berikutnya dari alat pengembang web menggunakan pertumbuhan yang kuat di LAMP, Java Platform, Enterprise Edition dan teknologi Microsoft NET. teknologi untuk menyediakan Web sebagai cara untuk menjalankan aplikasi online.",Indonesian
"Album kedua Underwood, Carnival Ride, dirilis pada Oktober 2007.",Indonesian
Tuas biasanya juga diberi warna sesuai peralatan yang dikendalikannya.,Indonesian
"Di antara para ahli sebelumnya yang ia kutip a.l. adalah para penulis Atthides (riwayat sejarah Attika), sang ahli tata bahasa Didimus Chalcenterus, Dionisius dari Halikarnassus, dan ahli leksikografi Dionysius, anak Trifon.",Indonesian
Ia lantas menganggap bahwa Optimus Prime adalah pemimpin muda yang baru.,Indonesian
"Pada awalnya, Eun-suh adalah gadis yang populer di sekolah, sedangkan saingannyanya, Choi Shin-ae (",Indonesian
Jadi murid Parabek yang telah tamat tetapi merasa belum puas dengan ilmunya bisa menambah pendidikan non formal.,Indonesian
Makanan di sini mengarah lebih kepada daging.,Indonesian
Semua bidadari jatuh cinta pada ketampanan Wiji Mulya.,Indonesian
Proposal ini merupakan langkah formal sebagai bagian dari merger secara hukum yang direncanakan akan selesai pada paruh kedua 2010.,Indonesian
Melibatkan beberapa investor nasional dengan pola perkebunan inti dan plasma.,Indonesian
"Buffon meninggalkan Serie A setelah bermain selama 23 musim, dengan 17 musim terakhir bersama Juventus.",Indonesian
"Sama dengan SMA pada umumnya di Indonesia masa pendidikan sekolah di SMA Negeri 8 Cirebon ditempuh dalam waktu tiga tahun pelajaran, mulai dari Kelas X sampai Kelas XII.",Indonesian
"Bird Box mengikuti karakter bernama Malorie dan diatur selama tiga periode waktu yang berbeda: mulai dari Masalah (sekitar lima tahun sebelum acara di mulai dari buku), sesaat sebelum kelahiran dua anak-anak, dan Masa kini.",Indonesian
"Hal 552. Jika kata Minjung diterjemahkan secara harfiah ke dalam bahasa Inggris, maka menjadi People (orang banyak), tetapi terjemahan ini tidak menjelaskan maksud asli dari orang-orang Korea.",Indonesian
Turnamen Sepak Bola Menuju Kemerdekaan bertujuan untuk menjalin silaturahmi dan mempererat tali kekeluargaan antar masyarakat Desa Cibodas.,Indonesian
"Namun, sebagian besar kritik mengatakan bahwa AI musuh sangatlah mahir, membuat kesulitan gim ini, sangatlah tinggi.",Indonesian
"Tumbuhan Berguna Indonesia I: 353. Badan Litbang Kehutanan, Departemen Kehutanan.",Indonesian
"Sebagaimana sekolah pada umumnya, SMA Negeri 1 Manyar memiliki beberapa fasilitas yang digunakan untuk menunjang kegiatan belajar mengajar serta meningkatkan rasa keamanan dan kenyamanan bagi para warga sekolah.",Indonesian
Ia berpikir bahwa sebuah dapat memberikan informasi yang banyak.,Indonesian
Ketiganya dikenal sebagai kesatuan dengan nama Debata Sitolu Sada (tiga dewa dalam satu) atau Debata na Tolu (tiga dewata).,Indonesian
"Klee Kai memiliki jumlah gigi anjing yang komplet dengan jarak yang merata, berwarna putih ban bertemu pada scissors bite.",Indonesian
"Serial ini memegang rekor penghargaan Emmy untuk serial televisi bernaskah, mengungguli Frasier (yang menerima 37).",Indonesian
Setiap kelompok dimainkan di Kandang dan Tandang.,Indonesian
Ia bercerai pada tahun 1992 dan kembali ke RSFSR pada 8 Desember 1992.,Indonesian
"Selain masalah plagiarisme biasa, swaplagiarisme juga sering terjadi di dunia akademis.",Indonesian
Metode stepping stone adalah metode penginjilan dengan mendirikan basis penginjilan di perbatasan Cina Selatan dan pesisir selatan Asia.,Indonesian
"Tapion yang marah, menegaskan akan tinggal sendiri dengan tujuan menyembunyikan kenyataan kalau ia menyimpan setengah badan bagian atas sebuah makhluk yang disebut Hirudegarn dalam tubuhnya.",Indonesian
"Kata Water Man, salah satu dari lima Arapaho prajurit yang berjuang, Crazy Horse ""adalah orang paling berani yang pernah saya lihat.",Indonesian
DO-18 ini terletak di Puerto Plata.,Indonesian
"Gabungan Armada Jepara, Melayu dan Aceh berjumlah total 200 kapal mengepung Malaka.",Indonesian
"Oleh karena itu, Jane, John, dan bayinya adalah orang yang sama, mengungkapkan paradoks predestinasi.",Indonesian
"Menurut laporan Amnesty International Oktober 2020 Kehilangan Kedamaian: Polisi AS Gagal Melindungi Pengunjuk rasa dari Kekerasan, lembaga penegak hukum di seluruh Amerika Serikat gagal melindungi pengunjuk rasa dari kelompok bersenjata yang kejam.",Indonesian
"Dia bermain di posisi penyerang, tetapi ia lebih sering bermain di posisi sayap.",Indonesian
Fitur commerce ini memungkinkan pengembang menyediakan aplikai gratis yang menguntungkan dari penjualan internal.,Indonesian
Terdapat beberapa jaringan rel kereta api yang tidak dimiliki oleh KTMB.,Indonesian
Ia menjabat sampai mengundurkan diri pada tanggal 26 Juni 1972.,Indonesian
"Sejak tahun 2003, ia menjalin komunikasi untuk membangun kepercayaan ke dalam lingkungan pimpinan GAM di dalam dan di luar negeri.",Indonesian
Gong terkesan mendengar kemampuan Wu Qi menganalisis masalah dengan baik.,Indonesian
Mereka memiliki seorang putra pada Maret 2014.,Indonesian
Batalyon Infanteri Raider Khusus 136/Tuah Sakti memiliki kemampuan bertempur di darat maupun di laut karena disposisi pasukan yang tersebar di pulau - pulau terluar Indonesia wilayah Kepulauan Riau.,Indonesian
"Setelah dikalahkan oleh Shaku, mereka mengabdi kepada Shaku dan mengangkatnya sebagai bos mereka.",Indonesian
"Pada tahun 2012, dia pindah ke Iga FC Kunoichi.",Indonesian
Kapten Sham adalah orang palsu dan palsu alat Pura-pura atau penipuan.,Indonesian
"Dari perpisahannya dengan pacarnya Irma Hasmie beberapa tahun yang lalu, keterikatan romantisnya dengan Lisa Surihani dan yang terakhir adalah pacarannya dengan bintang muda Diana Danielle.",Indonesian
Mereka kembali mendapatkan penghargaan platinum atas penjualan album ini.,Indonesian
"Nama lain Urdu: Dakhini (Dakani, Deccan, Desia, Mirgan), Pinjari, Rekhta (Rekhti).",Indonesian
"Semenjak dahulu, nagari Sulit Air terkenal sebagai pusat pemerintahan atas 13 jorong, pusat ekonomi, pusat agama, pusat pendidikan dan pusat kebudayaan.",Indonesian
"Owen menyelamatkannya, menahan raptor tersebut, dan melarikan diri, membuktikan bahwa raptor tidak jinak.",Indonesian
"Di season 6, ketika Robbins bertanya pada Grissom apakah Grissom pernah menjalani hubungan yang nyaris menuju ke jenjang pernikahan, Grissom bercerita padanya tentang ""Nicole Daley"", wanita yang menukai serangga yang sama seperti dirinya.",Indonesian
