text,language
Kane cekhoboh dak pot yimpan se Mende Mahan se mene,Alas
cakhe ku ngekhawat pekhalaten khumah tangge ku pake cakhe masuhi,Alas
"de pasangen ku memiliki kekukhangen si ndauh dakhi ekspektasiku, cakhe ku menyikapi ne khut cakhe Nemu menekhime kekukhangen ne, ikhlas kae pe keadaen keadaen ne, berbuat baik bane",Alas
ibrahim pule lalu berperi,Alas
Tere menurut mu tentang hak sekalak Beru harus melayani laki ne,Alas
darami plestor akhi gt donglot hp akhi install iye,Alas
"lebe pang aku, lebe malet pang, megedi nge kite nde kadang mbiakh kite kadang gat malet kite mbiakh",Alas
cakhe cakhe untuk nanem khut panen jagung,Alas
karene ni Indonesia ne wajib membace karene ni Indonesia de ketadingen pepelin melelo hp anak jaman Sendah,Alas
medalan angkaten khaje yang khani cekhi hulu balang made nai sunyi medalan ni tengah padang yang yang lapang jumpe medalan duwe me simpang,Alas
"bahase inggkhis,khut agame ,sebhab agame nde mimpin kekhine",Alas
galau aku soh seminggu malet pakek mangan mejakhe bahan ne,Alas
kae gaat leet gimhu si ni khimah sekolahmu njadi gukhu papokhitmu,Alas
kite jage pelin dudaye alas de kase ulang mate,Alas
mecehok nakhen akgahe di me mecehok akuu hit iye p,Alas
Langkah ne lalu ketike ne itu kalak pe sedang made lot di situ racunpe enggo ni tading ken ne ni bagas cambung ngedi bekas ne,Alas
kae plin hewan si kamu biakhi dan kae sebab ne kamu biakh be hewan ge,Alas
kakhene keluakhga adalah yang luakh biasa apapun yang tekhjadi,Alas
lot perhatien lot khase lot kheee taboh,Alas
"ketike kalak ngeluakh ken kata"" si Mahan ate ku mesui kelok ato p songgang ne aku khut ngidah khang tue ku tangis",Alas
"nde kao pung imbang ni seluhukh dunie, kune cakhemu mecekhok khut kalak?",Alas
 wallah hu alam buwe jase ne,Alas
"kesabakhen ne,kae pidonen ku tukhututine",Alas
amanken kekhine ni sekitakhen,Alas
karena sesuatu kebahagiaen dii sangat istimewe untuk kiteee edi bahan se kalak bahagie,Alas
ciduken edime cinte khut kasih sayanh si benakh bagas ngeluh,Alas
nemulah kane bahasa indonesia e bahasa mantap khakhus jadiken bahasa dunie,Alas
jelasken lingkungen kasmu mebahan se ideal kao,Alas
sulit sempit tapi gedipe ulang gat kendor ulang gat lemes,Alas
sabar kao cucuku mude johari isi nurake kemudian wakhi,Alas
nukokhi alat alat ne,Alas
dengan lot ne media sosisal kite nemu belajakh hayak hal si mende ne,Alas
nonton kulu jinto kude khut tali alus melo mesusen jadi to,Alas
kakhene sudah mekhase bosan dan ingin mencakhi tempat bakhu,Alas
Malet me toh da karene aku nde malet me pasangen nge de ngo let pagi pasengen ku baru ku toh ketre,Alas
wahe sari banun siti johari menjemput ken negko keduwe ne diri suami de engko enggo mate sudah ulang lah engko merate gundah,Alas
kahene anak-anak malet nge ngerti kae v de film kartun e khami Kap ne gambakh ne e Edi Mahan Se gat get atene,Alas
hal si aku sesali ni bagas geluh ku malet mege ken cekhok mamak ku,Alas
"kepolosan, kesetiaan, kelembutan, kebajikan khut pekhhatian",Alas
Menukhut ku gende de ye sedang susah pahe ku bantu kane ye baik bangku,Alas
ketekhe cakhe kau memesan tiket pengkhbangen bus atope kereta api?,Alas
hp android Honda Vario CBS ISS Khumah ande sikel ku tak bisa kirim luar suruh mamak buka dikit,Alas
bage misalne khang alas hibukhen ne bage Takhi mesusun Takhi bekhu dihe khut bahan kerajinen bage ngayem,Alas
nikmat si bekhe ken oleh allah kite skhukhi,Alas
Kalak gile iyelah Kalak si malot toh ne dape banakh khut salah,Alas
mege cekhok imbang katekene mejile barang ne,Alas
ni tutung atau v sampah si organik Nemu bahan menjadi pupuk dan lebih memanfaat untuk masyakhakat,Alas
"khibut, kalak gosip edi mahan se aku mlt pokus belajakh dan pikekhen ku terganggu",Alas
"jujukh, amanah, baik, Ndak buwe su ulah, Ndak buwe tingkah, pokokne Ndak macam macam",Alas
mangan bongi tekhindah ielah mangan khut keluarge dan adi sepuk kekhi ne,Alas
nempuhi ma'e ku khut nempuhi ayah ku dang mebahan,Alas
gambakhan pakaian sewakhi-wakhi nyaman khut mukhah,Alas
lalu menangis mah kote alam,Alas
kakhenne lucu kadng film ne seru Kao ne ye v gat Tawe Tawe ye,Alas
 Ni bagas masjid kubur ne pasti,Alas
kae kae pelin khencanemu kau bentuk u tuk libukhen nde,Alas
alhamdulillah semuanya baik khut semuanya menyenangkan,Alas
hal si ku syukurri ielah aku nemu mangan 3 kali sewakhi,Alas
hambe kabar ken supaye terang,Alas
cekhiteken tentang sebuah kenangen si paling mahan mele si penah kau alami,Alas
suara si ku cinte Edi me suara kucing khut kelinci,Alas
sen khut Kalak Bagas te nangat sukses khut imbang mebahan,Alas
malet ku toh nda pernah aku khut partisipasi kebudayaan kae pe,Alas
ketekhe kau khut sahabat kau jumpe,Alas
aje gan ane juga ya gan ane juga pernah menjadi penanda penting bagas geluh nin bg mantap,Alas
"tantangan nggeluh sendah nde bagiku mbahan judul skripsi, gakhami sen untuk mangan",Alas
cakhe ku dapetken aplikasi ikata nde ni kikhim ken imbangku link ne bakhu di gat ku dowload ni bagas hp ku,Alas
pekhistiwa meletus gunung Sinabang membuat awan khut debu betekhbangan,Alas
malet ku toh pening takal ku njawab pertanyaen kandu pe,Alas
hobi aku khut kekhodok memasak nakan ni khumah,Alas
"khasene dak wayang get ne ate,khasene ne pot gat guling guling pe",Alas
"aku biase ne menyiap ken baju baju ni Bagas tas atau v aku siap Ken bekhes"" Ken si polu nie pakek",Alas
khami mantap kidah nampang malot mantap kane bue kharus kite kejar poin e,Alas
kae plin hal si akan kao bahan de kao mahan atukhen ni khumah?,Alas
 Tepat ni daekhah pulau biang si khate dalane si ni tekhuh ne mengalikh lawe akhi pedelengen belang lawe ne 4-5 metekh,Alas
"menikhmati geluh,dalan dalan ku kotha galang",Alas
si ku tukor paling beharge Edi buku khut laptop karena Edi penting bages kuliah,Alas
kakhene NGO was ate ne kene bahan Kalak e,Alas
ulang egois de egois malet pot ne selesei,Alas
yah ape me kutoh aku maghe kami lotlot ne plin kidah petanyaen v da lepak kidah v,Alas
kae plin hal si dapet membantu mu ngembikhe,Alas
pengakhuh tekhebesakh yaedi ketike nukokh sebuah bakhang khut imbang-imbang jadine bakhang si ni tukokh e ni puji-puji sehingge Mahan aku tekhtakhik,Alas
petame tame aku umumken kha WA ato email untuk khapet ato pe kumpul,Alas
"dah  ndi let let plin pertanyaen ne,dang bahagie ye,metawe lah,,,tapi let Kane sangkiingken bahagiene lua iluh negat",Alas
ketkhe si kao lakuken ketike peer mengintal aplikasi mbakhu ni handpond mu,Alas
kune gat jeme lain nemu njadi teman baik mu,Alas
si sukses dalam bidang ke uangen si mampu membahagieken,Alas
mulai malet nae tekhidah go mulai Bene ni kebiasaaen,Alas
silayakh khut bru dinam tokoh mejile ni kute cune nde,Alas
kae kae pelin alasen kao ketike meninggalken bahanenmu kau sebelemne e kae ko bahani,Alas
hal hal kae pelin si nemu kao menjafiken kao kalak di pekhopesional ni bidang mu edi,Alas
si sedang mengganjal bages pikiren q Edi me tentang Mase depan,Alas
melet nange ku inget kae tapi lot pengalaman si berkesan ne,Alas
kakhene khajin belajakh khut melatih dikhi ni khumah,Alas
"kite sebagai murid ne sangat² mekhijin me side karene kesabakhen khut tules ne ngajakhi""",Alas
aku nangat membahagieken kedue khang tue ku mencape cite-cite ku si enggo dekah ku impeken,Alas
kae kae pelin tingkah lakumu si paling mahanmu menjengkelken bagimu,Alas
cakhe ku menjadi versi si terbaik ielah ku syukurri plin kae si let bangku dan malet kingin inscure,Alas
si perlu kite pelajari bages sejarah Edi me korupsi ulang nange let ni Indonesia,Alas
cekhiteken gembakgen bentu hibukhen atoe aktipitas hibukhen tekhadisional si ninikmati ni bagas budayemu,Alas
kami mesenang até khut imbang imbang ku ni waktu cut kale,Alas
budaye bekhu dinem khut silayakh cekhite nage kesiangen let tule telage mekhar batu miwen tule te batu miwen di tempayung let pekhersi ne tule tuguh alas pe tari blu dihe khut takhi saman pe,Alas
adat alas si si biasene kami pakek pas pesta atau v acakha gedi,Alas
ketekhe cakhemu melestarikan bahasa daekhah,Alas
"ise jeme si paling Kao favorit mu ni Dunie,dan kae kalah di",Alas
"bacakh, hebat, tanggung jawab",Alas
kakhene lot kalak si mekhase malet penah  salah dikhine,Alas
masalah pembangunen khut masalah korupsi nde patut ni bene ken,Alas
sadakh dikhi khut maish me khang tue Kade Nemu nunjuk Ken bahwasen kite anak masih me khang tue,Alas
enggo ni pinte dengen janjien,Alas
karene jujukh edi sangat penting,Alas
cekhiteken pekhan bencane alam khut pekhistiwa lingkungen bagas membentuk sejakhah daekhah atope negakhe mu,Alas
Alhamdulillah sehat-sehat kekhine baik-bik plin,Alas
hakhus membekhaniken dikhi pecaye dikhi kharus pang,Alas
menukhut kao kae gat pasangen edi mecekhok atope pisah,Alas
kude melompat bhage ken kilat,Alas
"kakhe de cikhem ee Bagas Islam pe ibadah,jadi mejile depet cikhem khut sesame kite,Bali gelakh ne bage silahturahmi",Alas
cekhiteken belande ni bagas membentuk sejakhah wilayah mu e,Alas
Edi wajib kakhene Edi go kin khak ne  akhus lah ni penuhi kae si nangatine,Alas
lengan gedang te gat kemeja lengan pendok te gat kaos,Alas
ketekhe cakhe kenin medalani pesiapen untuk sembayang,Alas
cakhe ne kiat belajakh te khajin khut bersungguh sungguh Edi amin malet lebih,Alas
"menukhutmu, apekah kau sistem pemekhintahen saat ende si enggo tepat ni untk bahas indonesie ende?",Alas
"bace buku, melelo hp,mangan,gakhami kegiten si lain ne",Alas
"khate Ken be batas jume bakhu kheme seme,,gose let sejengkal gedang ne gat tanem,pas ngakhit SE,siap Ken sadap,bakhu gat akhir mejile",Alas
dalani plin sambil ikuti alukh ne pate iye berakhekh kune semestine,Alas
hewan kae si paling kau nangati khut kau si get i si sendah ende sebuken hewanne hewan kae di?,Alas
" edi me kase  sendah mbue terjadi anak sendah kawin mude, salah pergaulen",Alas
ketere kau dan sahabet kamu berjumpe di hari lebaren,Alas
si ni akhap Ken lewat bakat atau prestasi sendikhi,Alas
baik meperang same se orang jikalo tewas enggolah senang begedi me hambe punye ingeten sengkire metampuk bumi daraten,Alas
kakhene get ate ne mungkin lebih menantang plin kap ne,Alas
"mejile ate ne,mejile pekhasat Edi ni kataken mejile luakh vagss",Alas
aku te wakhi Minggu pepelin Galang khut medem amin ulah ku te gat nesah baju ku nahan gijab pul Edi Galang tule,Alas
aku dapet aplikasi nde dakhi kakak ku si paling cantik jelita,Alas
kae cekhite si mejile ni kas sekolah atau kas mbahan mu,Alas
Umpame porkis Made sarang begedi me kabar Kalak mengarang gendang me sare tingkat metingkah Sitok pe Made   me khate gundah,Alas
"khajin usahe atau khajin mebahan,mejile tingkah laku senenakh khendah ate",Alas
"aku ingin Bene khase pemalesku,aku nangat khajin belajakh bage Kalak nge",Alas
si pasti menarik ketika aku lajang ni bekas wisat Edi me pemandangan,Alas
tsunami ni Banda Aceh tahun 2004 Mahan kite menjadi jeme hakhus waspada khut tekhjadi ne tsunami e kite Nemu metoh pige alak korban khut kite Nemu Buet pelajakhhen,Alas
lepass ne dhari tangkapen itu,Alas
"sengkikhe ne get ateku tebhe kaepe malet Mahan aku menyesal pudhi pasti ku dhapeti ,",Alas
ketekhe Kao mencapai tujuan si Kao sangat capai,Alas
karene pembedeen pendapat si paling utame ne Edi karene misalne si A malet setuju khut pendapat si B Edi me Mahan se terjadi ne perselisihen,Alas
kune Kao biasene mbosihken khut ngekhawat pekhawaten khumah tangge tangge,Alas
lot bunge bunge ne khut pake sonket dan lot sumbu ni kepale ne,Alas
"kukhang ne malet bue sen, bakhang ne hayak sen malet kae ken",Alas
cekhiteken pelin banhku masome cekhiteken me kalak lain cekhiteken pelin kae kae pelin pengalamenmu tekhbukhuk mu?,Alas
cekhiteken pekhan musik khut seni budaye kendin temasuk tekhadisi ato pe pekhatek unik,Alas
cekhite tentang bahanen Kao ni wakhi nde jalasken,Alas
Nyawe ni badan engko rele ken Karung khut tubuh mu kami pisah ken Terhenti madah kapir celake Wahe saudare sri paduka,Alas
se ku hadikhi bagas budaye kami biase ne pemamanen khut begahen,Alas
cerite bahagie khut jabu ku cehiteken me kalak,Alas
tanyak ii Kalak lain khut gakhami info info lain,Alas
biase ne jeme si Ndak aku tandai cukup ku senyumi pelin,Alas
kune kandu bahan supaye jeme mu menjadi teman baik te,Alas
belajakh pendidiken menambah ilmu khut ngajakhi ngajakhi,Alas
teks amin pul Edi materi si nggo bace sebelum sebelum ne,Alas
Tere Doho kau khut keluarga kai Mase cutmu lebih mejile dari mebue Kalak malet me sejile ngenpe ape Ari mejile malet baik hige aku ngi nget SE pe sedih,Alas
narkoba si mekeliakhen khut kawin mude khut kalak mekhamah kalak selingkuh padahal go let bekhu pe,Alas
cekhiteken kune bahass dapet menyatuken kite?,Alas
karene sayurh taboh untuk imbang numbal khut sayur Edi gijine khayak untuk daging kite,Alas
kebiasaan Unik adalah buwe atukhan khut thadisi,Alas
tentang geluh ni jaman Sendah ketekhe sekhik ne,Alas
yaedi dengan cakhe melalui media sosial sehingge walope imbang ndauh Nemu ni sungkun kabakhne melalui jakhingen sosial,Alas
"pekhubaten ulang egois,ulang bual jujukh same lain",Alas
"aste malet penah aku nge jatuh cinta, malet ku toh nge ketekhe khase ne",Alas
sakhat gembikhe,Alas
akham lot kutoh kae maksua Bagas soal nope,Alas
"bace buku, ato video, ge Ken cekhamah bace novel ge Ken cekhok khang tue",Alas
Mangan kin kandu wahe kekande menaruh filu ate adinde wahe enggiku kao permaysuri supaye senang ni bagas diri,Alas
de budaye kami ni cane nde si paling get ate ku sendah go menutung aurat mayoyitasne,Alas
ketike kau khut keluargaku mangan mangan ketkhut,Alas
mangan minum Gati olahraga jage me kesehaten,Alas
luakh biase Kane Edi masyarakat mudah kae v,Alas
Anakku adalah hakhte si paling berharga bagas geluhku,Alas
karna sesuatu nde tertarik kalo kite malet so memiliki ne,Alas
nemukin kendin bahas gune musik khut Seni ni adat atau praktek si unik,Alas
"senang bagas ate nde, malet cengiteken nange",Alas
cemak kidah kasne sampahpe khayak kidah ni pasakhne entah ketekhe bingung kadang akupe ngato edi tel kaeken dang gedi masene,Alas
we only help kau plin nelpon gratis kan bik bh yang tidak nemi au kau tidak majnwj yang,Alas
menukhut ku imbang sejelas ku bacakh kakhene memang ye khajin belajakh khut lot kin memang bakat bagas dikhine,Alas
malet tau kapan meninggal khut sedih meninggal,Alas
aku siapken bahan ne ku tukokh bedih me kede,Alas
menukhutmu ketekhe pekhnikahen budaye edi e sehakhusne ni bahani,Alas
ni hadi me ngadi keduwe ne itu,Alas
hap ku nayekeu due untuk kau untuk aju gedj aku pe si dak aku inget ken akuepe gedj nste u kau me kalak ku ken,Alas
"pe ekonomien kami, ke sabakhen ku patuh ku me laki",Alas
cekhiteken pekhistiwa atope sekhangkeen kejadien penting dakhi sejakhah daekhah ande?,Alas
bismillah itu pule awalne,Alas
let imbang bahagie let imbang susah Edi Nate ku ku sebakh Ken khut imbang,Alas
"kalak penjajahrn sendah nggo siap malet nange pakek-pakek penjajahen kudah, soalne nggo dame kekhine",Alas
hal si Mahan mengas ketike si ni bahani malet tekhidah,Alas
"mu tong nggeluh, empung imbang baik, keluahrge bahagie",Alas
bekhjalan-jalan khut bekhsabtai khut membantu keluakhga,Alas
de let sen ulang lupe mesedekah Ken be anak yatim khut khe okhang tue pe,Alas
"kae bahan keluarge ide kite pe bahan, ulang males",Alas
"hakhge dikhi, kasih sayang khang tue, kedameen keluarge",Alas
si mahan aku senang ngumpul khut keluarge ku,Alas
"setelah lahir anak, maka di ada kan lagi, mecah nakan nakan kedua",Alas
pekhpisahen saling sedih khut sesame imbang,Alas
Belanda membuat pekhtanian tanam paksa ië menyukhuh khakyat Indonesia menanam tapi ië beli dengan hakhga mukhah,Alas
Kane kite toh inpormasi e penting ape dak ne,Alas
mungkin aku manusie normal makane let khase mencintai ni bagas tubuh nde,Alas
"hal si ku lakuken tapi khang tue ku mak metoh malet bue su, tapi lot salah satu ne aku penah mekhamah padahal khang tu ku mak mekhe aku mekhamah",Alas
perjan mu jumpe khut dikhiku konon aku pe akan gumbah kitr,Alas
kalhene kite pecaye kan hal tersebut edi kase kite uwe ken,Alas
bue sabakh,Alas
Raden Subantaka anak dakhi khaje Matasari,Alas
"de kao nemu mecekhok khut hewan, hal kae plin si akan kao tanyaken?",Alas
jatuh cinte dak wayang khami ne tekhase dunie miliki sendikhi,Alas
"aku malet gat gedang su da tapi Alhamdulillah ngo let Kane ne Sitok ngedang ne, dengan cakhe ngati lompat-lompat pepagi ato me boon wakhi",Alas
"sederne dan bahagia, kawin khut kalak cinte bangku trima aku apa adanya",Alas
aku  khut keluarge ku laus me luakh kota,Alas
aku jeme ne mejile pekhasat malet nakal jeme ne,Alas
" Pengulu Mude khut nahang ne mebabe kobo edi balik me tanoh alas, tanpa mekhase medose khut sekali khut bebekhe ne",Alas
malet kae su ku toh ende maso buwe su pertanyaan,Alas
si Mahan pemikekhen maju khut menghasilken cakhene,Alas
tangge belanje malet mene manje ne kae ku kesekhapanen cekhok,Alas
"menukhutmu,kene kae gagasan khilafah menuai kontroversi ni Indonesia",Alas
aplikasi Ende ku toh kakhne aku mengikuti seminar dakhi kampus,Alas
"''Kao adalah bekhe ku si engo dekah aku gakham-gakhami bendelah nak, tebe khut bajumu",Alas
 pengukhusen sendah ende mang mebagas daekhah gukhah si mekhupeken tanoh si me deleng deleng te medeleng te kane pas pekhbatasen khut tanoh gayo,Alas
ketekhe Kalak jualen narkoba mempengaruhi di sebuah negakhe,Alas
cakhe ku membantu keluarga sewaktu keluarga ku susah nemu aku tolong,Alas
cekhiteken sesuatu tentang kao si menukhut mu mungkin khangtuemu malet metohi se,Alas
"hal si nemu mahan ate kesal e, ketike jeme menimbulken masalah tanpa ket kepastien ne",Alas
"mungkin jema terlalu me ge cerkhok jeme lain, te aku malet gedi",Alas
kude ni pacuken demikian pule terus menuju padang karbale ni padang karbale sultan go sampe ni tengah padang badan terampe,Alas
" mejagung, mepage, sawit, coklat, kakhet, kembikhi, galuh, lade",Alas
ulang cemak i pingan ulang gecok i aku dang medem,Alas
menukhutmu kau lebih baik khut pungmu senmu si ndak kau kheken habis atope khekrn mr sayang si ndak nemu hinggeken?,Alas
Honda kabang motokh kabang becak kabang kae v Nemu kabang,Alas
